"","nlc2022_7class","T_MAPCODE","littlekaroo_deg2","easternlittlekaroo_deg2","n"
"25115","6","SKn1","8","99",0
"25116","7","SKn1","8","99",0
"25117","1","SKn2","8","99",0
"25118","2","SKn2","8","99",0
"25119","3","SKn2","8","99",0
"25120","4","SKn2","8","99",0
"25121","5","SKn2","8","99",0
"25122","6","SKn2","8","99",0
"25123","7","SKn2","8","99",0
"25124","1","SKn3","8","99",0
"25125","2","SKn3","8","99",0
"25126","3","SKn3","8","99",0
"25127","4","SKn3","8","99",0
"25128","5","SKn3","8","99",0
"25129","6","SKn3","8","99",0
"25130","7","SKn3","8","99",0
"25131","1","SKn4","8","99",0
"25132","2","SKn4","8","99",0
"25133","3","SKn4","8","99",0
"25134","4","SKn4","8","99",0
"25135","5","SKn4","8","99",0
"25136","6","SKn4","8","99",0
"25137","7","SKn4","8","99",0
"25138","1","SKn5","8","99",0
"25139","2","SKn5","8","99",0
"25140","3","SKn5","8","99",0
"25141","4","SKn5","8","99",0
"25142","5","SKn5","8","99",0
"25143","6","SKn5","8","99",0
"25144","7","SKn5","8","99",0
"25145","1","SKn6","8","99",0
"25146","2","SKn6","8","99",0
"25147","3","SKn6","8","99",0
"25148","4","SKn6","8","99",0
"25149","5","SKn6","8","99",0
"25150","6","SKn6","8","99",0
"25151","7","SKn6","8","99",0
"25152","1","SKn7","8","99",0
"25153","2","SKn7","8","99",0
"25154","3","SKn7","8","99",0
"25155","4","SKn7","8","99",0
"25156","5","SKn7","8","99",0
"25157","6","SKn7","8","99",0
"25158","7","SKn7","8","99",0
"25159","1","SKr1","8","99",0
"25160","2","SKr1","8","99",0
"25161","3","SKr1","8","99",0
"25162","4","SKr1","8","99",0
"25163","5","SKr1","8","99",0
"25164","6","SKr1","8","99",0
"25165","7","SKr1","8","99",0
"25166","1","SKr10","8","99",0
"25167","2","SKr10","8","99",0
"25168","3","SKr10","8","99",0
"25169","4","SKr10","8","99",0
"25170","5","SKr10","8","99",0
"25171","6","SKr10","8","99",0
"25172","7","SKr10","8","99",0
"25173","1","SKr11","8","99",0
"25174","2","SKr11","8","99",0
"25175","3","SKr11","8","99",0
"25176","4","SKr11","8","99",0
"25177","5","SKr11","8","99",0
"25178","6","SKr11","8","99",0
"25179","7","SKr11","8","99",0
"25180","1","SKr12","8","99",0
"25181","2","SKr12","8","99",0
"25182","3","SKr12","8","99",0
"25183","4","SKr12","8","99",0
"25184","5","SKr12","8","99",0
"25185","6","SKr12","8","99",0
"25186","7","SKr12","8","99",0
"25187","1","SKr13","8","99",0
"25188","2","SKr13","8","99",0
"25189","3","SKr13","8","99",0
"25190","4","SKr13","8","99",0
"25191","5","SKr13","8","99",0
"25192","6","SKr13","8","99",0
"25193","7","SKr13","8","99",0
"25194","1","SKr14","8","99",0
"25195","2","SKr14","8","99",0
"25196","3","SKr14","8","99",0
"25197","4","SKr14","8","99",0
"25198","5","SKr14","8","99",0
"25199","6","SKr14","8","99",0
"25200","7","SKr14","8","99",0
"25201","1","SKr15","8","99",0
"25202","2","SKr15","8","99",0
"25203","3","SKr15","8","99",0
"25204","4","SKr15","8","99",0
"25205","5","SKr15","8","99",0
"25206","6","SKr15","8","99",0
"25207","7","SKr15","8","99",0
"25208","1","SKr16","8","99",0
"25209","2","SKr16","8","99",0
"25210","3","SKr16","8","99",0
"25211","4","SKr16","8","99",0
"25212","5","SKr16","8","99",0
"25213","6","SKr16","8","99",0
"25214","7","SKr16","8","99",0
"25215","1","SKr17","8","99",0
"25216","2","SKr17","8","99",0
"25217","3","SKr17","8","99",0
"25218","4","SKr17","8","99",0
"25219","5","SKr17","8","99",0
"25220","6","SKr17","8","99",0
"25221","7","SKr17","8","99",0
"25222","1","SKr18","8","99",0
"25223","2","SKr18","8","99",0
"25224","3","SKr18","8","99",0
"25225","4","SKr18","8","99",0
"25226","5","SKr18","8","99",0
"25227","6","SKr18","8","99",0
"25228","7","SKr18","8","99",0
"25229","1","SKr19","8","99",0
"25230","2","SKr19","8","99",0
"25231","3","SKr19","8","99",0
"25232","4","SKr19","8","99",0
"25233","5","SKr19","8","99",0
"25234","6","SKr19","8","99",0
"25235","7","SKr19","8","99",0
"25236","1","SKr2","8","99",0
"25237","2","SKr2","8","99",0
"25238","3","SKr2","8","99",0
"25239","4","SKr2","8","99",0
"25240","5","SKr2","8","99",0
"25241","6","SKr2","8","99",0
"25242","7","SKr2","8","99",0
"25243","1","SKr3","8","99",0
"25244","2","SKr3","8","99",0
"25245","3","SKr3","8","99",0
"25246","4","SKr3","8","99",0
"25247","5","SKr3","8","99",0
"25248","6","SKr3","8","99",0
"25249","7","SKr3","8","99",0
"25250","1","SKr4","8","99",0
"25251","2","SKr4","8","99",0
"25252","3","SKr4","8","99",0
"25253","4","SKr4","8","99",0
"25254","5","SKr4","8","99",0
"25255","6","SKr4","8","99",0
"25256","7","SKr4","8","99",0
"25257","1","SKr5","8","99",0
"25258","2","SKr5","8","99",0
"25259","3","SKr5","8","99",0
"25260","4","SKr5","8","99",0
"25261","5","SKr5","8","99",0
"25262","6","SKr5","8","99",0
"25263","7","SKr5","8","99",0
"25264","1","SKr6","8","99",0
"25265","2","SKr6","8","99",0
"25266","3","SKr6","8","99",0
"25267","4","SKr6","8","99",0
"25268","5","SKr6","8","99",0
"25269","6","SKr6","8","99",0
"25270","7","SKr6","8","99",0
"25271","1","SKr7","8","99",0
"25272","2","SKr7","8","99",0
"25273","3","SKr7","8","99",0
"25274","4","SKr7","8","99",0
"25275","5","SKr7","8","99",0
"25276","6","SKr7","8","99",0
"25277","7","SKr7","8","99",0
"25278","1","SKr8","8","99",0
"25279","2","SKr8","8","99",0
"25280","3","SKr8","8","99",0
"25281","4","SKr8","8","99",0
"25282","5","SKr8","8","99",0
"25283","6","SKr8","8","99",0
"25284","7","SKr8","8","99",0
"25285","1","SKr9","8","99",0
"25286","2","SKr9","8","99",0
"25287","3","SKr9","8","99",0
"25288","4","SKr9","8","99",0
"25289","5","SKr9","8","99",0
"25290","6","SKr9","8","99",0
"25291","7","SKr9","8","99",0
"25292","1","SKs1","8","99",0
"25293","2","SKs1","8","99",0
"25294","3","SKs1","8","99",0
"25295","4","SKs1","8","99",0
"25296","5","SKs1","8","99",0
"25297","6","SKs1","8","99",0
"25298","7","SKs1","8","99",0
"25299","1","SKs10","8","99",0
"25300","2","SKs10","8","99",0
"25301","3","SKs10","8","99",0
"25302","4","SKs10","8","99",0
"25303","5","SKs10","8","99",0
"25304","6","SKs10","8","99",0
"25305","7","SKs10","8","99",0
"25306","1","SKs11","8","99",0
"25307","2","SKs11","8","99",0
"25308","3","SKs11","8","99",0
"25309","4","SKs11","8","99",0
"25310","5","SKs11","8","99",0
"25311","6","SKs11","8","99",0
"25312","7","SKs11","8","99",0
"25313","1","SKs12","8","99",0
"25314","2","SKs12","8","99",0
"25315","3","SKs12","8","99",0
"25316","4","SKs12","8","99",0
"25317","5","SKs12","8","99",0
"25318","6","SKs12","8","99",0
"25319","7","SKs12","8","99",0
"25320","1","SKs13","8","99",0
"25321","2","SKs13","8","99",0
"25322","3","SKs13","8","99",0
"25323","4","SKs13","8","99",0
"25324","5","SKs13","8","99",0
"25325","6","SKs13","8","99",0
"25326","7","SKs13","8","99",0
"25327","1","SKs14","8","99",0
"25328","2","SKs14","8","99",0
"25329","3","SKs14","8","99",0
"25330","4","SKs14","8","99",0
"25331","5","SKs14","8","99",0
"25332","6","SKs14","8","99",0
"25333","7","SKs14","8","99",0
"25334","1","SKs2","8","99",0
"25335","2","SKs2","8","99",0
"25336","3","SKs2","8","99",0
"25337","4","SKs2","8","99",0
"25338","5","SKs2","8","99",0
"25339","6","SKs2","8","99",0
"25340","7","SKs2","8","99",0
"25341","1","SKs3","8","99",0
"25342","2","SKs3","8","99",0
"25343","3","SKs3","8","99",0
"25344","4","SKs3","8","99",0
"25345","5","SKs3","8","99",0
"25346","6","SKs3","8","99",0
"25347","7","SKs3","8","99",0
"25348","1","SKs4","8","99",0
"25349","2","SKs4","8","99",0
"25350","3","SKs4","8","99",0
"25351","4","SKs4","8","99",0
"25352","5","SKs4","8","99",0
"25353","6","SKs4","8","99",0
"25354","7","SKs4","8","99",0
"25355","1","SKs5","8","99",0
"25356","2","SKs5","8","99",0
"25357","3","SKs5","8","99",0
"25358","4","SKs5","8","99",0
"25359","5","SKs5","8","99",0
"25360","6","SKs5","8","99",0
"25361","7","SKs5","8","99",0
"25362","1","SKs6","8","99",0
"25363","2","SKs6","8","99",0
"25364","3","SKs6","8","99",0
"25365","4","SKs6","8","99",0
"25366","5","SKs6","8","99",0
"25367","6","SKs6","8","99",0
"25368","7","SKs6","8","99",0
"25369","1","SKs7","8","99",0
"25370","2","SKs7","8","99",0
"25371","3","SKs7","8","99",0
"25372","4","SKs7","8","99",0
"25373","5","SKs7","8","99",0
"25374","6","SKs7","8","99",0
"25375","7","SKs7","8","99",0
"25376","1","SKs8","8","99",0
"25377","2","SKs8","8","99",0
"25378","3","SKs8","8","99",0
"25379","4","SKs8","8","99",0
"25380","5","SKs8","8","99",0
"25381","6","SKs8","8","99",0
"25382","7","SKs8","8","99",0
"25383","1","SKs9","8","99",0
"25384","2","SKs9","8","99",0
"25385","3","SKs9","8","99",0
"25386","4","SKs9","8","99",0
"25387","5","SKs9","8","99",0
"25388","6","SKs9","8","99",0
"25389","7","SKs9","8","99",0
"25390","1","SKt1","8","99",0
"25391","2","SKt1","8","99",0
"25392","3","SKt1","8","99",0
"25393","4","SKt1","8","99",0
"25394","5","SKt1","8","99",0
"25395","6","SKt1","8","99",0
"25396","7","SKt1","8","99",0
"25397","1","SKt2","8","99",0
"25398","2","SKt2","8","99",0
"25399","3","SKt2","8","99",0
"25400","4","SKt2","8","99",0
"25401","5","SKt2","8","99",0
"25402","6","SKt2","8","99",0
"25403","7","SKt2","8","99",0
"25404","1","SKt3","8","99",0
"25405","2","SKt3","8","99",0
"25406","3","SKt3","8","99",0
"25407","4","SKt3","8","99",0
"25408","5","SKt3","8","99",0
"25409","6","SKt3","8","99",0
"25410","7","SKt3","8","99",0
"25411","1","SKv1","8","99",0
"25412","2","SKv1","8","99",0
"25413","3","SKv1","8","99",0
"25414","4","SKv1","8","99",0
"25415","5","SKv1","8","99",0
"25416","6","SKv1","8","99",0
"25417","7","SKv1","8","99",0
"25418","1","SKv10","8","99",612
"25419","2","SKv10","8","99",15
"25420","3","SKv10","8","99",0
"25421","4","SKv10","8","99",30
"25422","5","SKv10","8","99",0
"25423","6","SKv10","8","99",0
"25424","7","SKv10","8","99",0
"25425","1","SKv11","8","99",0
"25426","2","SKv11","8","99",0
"25427","3","SKv11","8","99",0
"25428","4","SKv11","8","99",0
"25429","5","SKv11","8","99",0
"25430","6","SKv11","8","99",0
"25431","7","SKv11","8","99",0
"25432","1","SKv13","8","99",0
"25433","2","SKv13","8","99",0
"25434","3","SKv13","8","99",0
"25435","4","SKv13","8","99",0
"25436","5","SKv13","8","99",0
"25437","6","SKv13","8","99",0
"25438","7","SKv13","8","99",0
"25439","1","SKv14","8","99",0
"25440","2","SKv14","8","99",0
"25441","3","SKv14","8","99",0
"25442","4","SKv14","8","99",0
"25443","5","SKv14","8","99",0
"25444","6","SKv14","8","99",0
"25445","7","SKv14","8","99",0
"25446","1","SKv2","8","99",0
"25447","2","SKv2","8","99",0
"25448","3","SKv2","8","99",0
"25449","4","SKv2","8","99",0
"25450","5","SKv2","8","99",0
"25451","6","SKv2","8","99",0
"25452","7","SKv2","8","99",0
"25453","1","SKv3","8","99",0
"25454","2","SKv3","8","99",0
"25455","3","SKv3","8","99",0
"25456","4","SKv3","8","99",0
"25457","5","SKv3","8","99",0
"25458","6","SKv3","8","99",0
"25459","7","SKv3","8","99",0
"25460","1","SKv4","8","99",0
"25461","2","SKv4","8","99",0
"25462","3","SKv4","8","99",0
"25463","4","SKv4","8","99",0
"25464","5","SKv4","8","99",0
"25465","6","SKv4","8","99",0
"25466","7","SKv4","8","99",0
"25467","1","SKv5","8","99",0
"25468","2","SKv5","8","99",0
"25469","3","SKv5","8","99",0
"25470","4","SKv5","8","99",0
"25471","5","SKv5","8","99",0
"25472","6","SKv5","8","99",0
"25473","7","SKv5","8","99",0
"25474","1","SKv6","8","99",0
"25475","2","SKv6","8","99",0
"25476","3","SKv6","8","99",0
"25477","4","SKv6","8","99",0
"25478","5","SKv6","8","99",0
"25479","6","SKv6","8","99",0
"25480","7","SKv6","8","99",0
"25481","1","SKv7","8","99",0
"25482","2","SKv7","8","99",0
"25483","3","SKv7","8","99",0
"25484","4","SKv7","8","99",0
"25485","5","SKv7","8","99",0
"25486","6","SKv7","8","99",0
"25487","7","SKv7","8","99",0
"25488","1","SKv8","8","99",0
"25489","2","SKv8","8","99",0
"25490","3","SKv8","8","99",0
"25491","4","SKv8","8","99",0
"25492","5","SKv8","8","99",0
"25493","6","SKv8","8","99",0
"25494","7","SKv8","8","99",0
"25495","1","SVcb1","8","99",0
"25496","2","SVcb1","8","99",0
"25497","3","SVcb1","8","99",0
"25498","4","SVcb1","8","99",0
"25499","5","SVcb1","8","99",0
"25500","6","SVcb1","8","99",0
"25501","7","SVcb1","8","99",0
"25502","1","SVcb10","8","99",0
"25503","2","SVcb10","8","99",0
"25504","3","SVcb10","8","99",0
"25505","4","SVcb10","8","99",0
"25506","5","SVcb10","8","99",0
"25507","6","SVcb10","8","99",0
"25508","7","SVcb10","8","99",0
"25509","1","SVcb11","8","99",0
"25510","2","SVcb11","8","99",0
"25511","3","SVcb11","8","99",0
"25512","4","SVcb11","8","99",0
"25513","5","SVcb11","8","99",0
"25514","6","SVcb11","8","99",0
"25515","7","SVcb11","8","99",0
"25516","1","SVcb12","8","99",0
"25517","2","SVcb12","8","99",0
"25518","3","SVcb12","8","99",0
"25519","4","SVcb12","8","99",0
"25520","5","SVcb12","8","99",0
"25521","6","SVcb12","8","99",0
"25522","7","SVcb12","8","99",0
"25523","1","SVcb13","8","99",0
"25524","2","SVcb13","8","99",0
"25525","3","SVcb13","8","99",0
"25526","4","SVcb13","8","99",0
"25527","5","SVcb13","8","99",0
"25528","6","SVcb13","8","99",0
"25529","7","SVcb13","8","99",0
"25530","1","SVcb14","8","99",0
"25531","2","SVcb14","8","99",0
"25532","3","SVcb14","8","99",0
"25533","4","SVcb14","8","99",0
"25534","5","SVcb14","8","99",0
"25535","6","SVcb14","8","99",0
"25536","7","SVcb14","8","99",0
"25537","1","SVcb15","8","99",0
"25538","2","SVcb15","8","99",0
"25539","3","SVcb15","8","99",0
"25540","4","SVcb15","8","99",0
"25541","5","SVcb15","8","99",0
"25542","6","SVcb15","8","99",0
"25543","7","SVcb15","8","99",0
"25544","1","SVcb16","8","99",0
"25545","2","SVcb16","8","99",0
"25546","3","SVcb16","8","99",0
"25547","4","SVcb16","8","99",0
"25548","5","SVcb16","8","99",0
"25549","6","SVcb16","8","99",0
"25550","7","SVcb16","8","99",0
"25551","1","SVcb17","8","99",0
"25552","2","SVcb17","8","99",0
"25553","3","SVcb17","8","99",0
"25554","4","SVcb17","8","99",0
"25555","5","SVcb17","8","99",0
"25556","6","SVcb17","8","99",0
"25557","7","SVcb17","8","99",0
"25558","1","SVcb18","8","99",0
"25559","2","SVcb18","8","99",0
"25560","3","SVcb18","8","99",0
"25561","4","SVcb18","8","99",0
"25562","5","SVcb18","8","99",0
"25563","6","SVcb18","8","99",0
"25564","7","SVcb18","8","99",0
"25565","1","SVcb19","8","99",0
"25566","2","SVcb19","8","99",0
"25567","3","SVcb19","8","99",0
"25568","4","SVcb19","8","99",0
"25569","5","SVcb19","8","99",0
"25570","6","SVcb19","8","99",0
"25571","7","SVcb19","8","99",0
"25572","1","SVcb2","8","99",0
"25573","2","SVcb2","8","99",0
"25574","3","SVcb2","8","99",0
"25575","4","SVcb2","8","99",0
"25576","5","SVcb2","8","99",0
"25577","6","SVcb2","8","99",0
"25578","7","SVcb2","8","99",0
"25579","1","SVcb20","8","99",0
"25580","2","SVcb20","8","99",0
"25581","3","SVcb20","8","99",0
"25582","4","SVcb20","8","99",0
"25583","5","SVcb20","8","99",0
"25584","6","SVcb20","8","99",0
"25585","7","SVcb20","8","99",0
"25586","1","SVcb21","8","99",0
"25587","2","SVcb21","8","99",0
"25588","3","SVcb21","8","99",0
"25589","4","SVcb21","8","99",0
"25590","5","SVcb21","8","99",0
"25591","6","SVcb21","8","99",0
"25592","7","SVcb21","8","99",0
"25593","1","SVcb22","8","99",0
"25594","2","SVcb22","8","99",0
"25595","3","SVcb22","8","99",0
"25596","4","SVcb22","8","99",0
"25597","5","SVcb22","8","99",0
"25598","6","SVcb22","8","99",0
"25599","7","SVcb22","8","99",0
"25600","1","SVcb23","8","99",0
"25601","2","SVcb23","8","99",0
"25602","3","SVcb23","8","99",0
"25603","4","SVcb23","8","99",0
"25604","5","SVcb23","8","99",0
"25605","6","SVcb23","8","99",0
"25606","7","SVcb23","8","99",0
"25607","1","SVcb24","8","99",0
"25608","2","SVcb24","8","99",0
"25609","3","SVcb24","8","99",0
"25610","4","SVcb24","8","99",0
"25611","5","SVcb24","8","99",0
"25612","6","SVcb24","8","99",0
"25613","7","SVcb24","8","99",0
"25614","1","SVcb25","8","99",0
"25615","2","SVcb25","8","99",0
"25616","3","SVcb25","8","99",0
"25617","4","SVcb25","8","99",0
"25618","5","SVcb25","8","99",0
"25619","6","SVcb25","8","99",0
"25620","7","SVcb25","8","99",0
"25621","1","SVcb26","8","99",0
"25622","2","SVcb26","8","99",0
"25623","3","SVcb26","8","99",0
"25624","4","SVcb26","8","99",0
"25625","5","SVcb26","8","99",0
"25626","6","SVcb26","8","99",0
"25627","7","SVcb26","8","99",0
"25628","1","SVcb27","8","99",0
"25629","2","SVcb27","8","99",0
"25630","3","SVcb27","8","99",0
"25631","4","SVcb27","8","99",0
"25632","5","SVcb27","8","99",0
"25633","6","SVcb27","8","99",0
"25634","7","SVcb27","8","99",0
"25635","1","SVcb28","8","99",0
"25636","2","SVcb28","8","99",0
"25637","3","SVcb28","8","99",0
"25638","4","SVcb28","8","99",0
"25639","5","SVcb28","8","99",0
"25640","6","SVcb28","8","99",0
"25641","7","SVcb28","8","99",0
"25642","1","SVcb29","8","99",0
"25643","2","SVcb29","8","99",0
"25644","3","SVcb29","8","99",0
"25645","4","SVcb29","8","99",0
"25646","5","SVcb29","8","99",0
"25647","6","SVcb29","8","99",0
"25648","7","SVcb29","8","99",0
"25649","1","SVcb3","8","99",0
"25650","2","SVcb3","8","99",0
"25651","3","SVcb3","8","99",0
"25652","4","SVcb3","8","99",0
"25653","5","SVcb3","8","99",0
"25654","6","SVcb3","8","99",0
"25655","7","SVcb3","8","99",0
"25656","1","SVcb4","8","99",0
"25657","2","SVcb4","8","99",0
"25658","3","SVcb4","8","99",0
"25659","4","SVcb4","8","99",0
"25660","5","SVcb4","8","99",0
"25661","6","SVcb4","8","99",0
"25662","7","SVcb4","8","99",0
"25663","1","SVcb5","8","99",0
"25664","2","SVcb5","8","99",0
"25665","3","SVcb5","8","99",0
"25666","4","SVcb5","8","99",0
"25667","5","SVcb5","8","99",0
"25668","6","SVcb5","8","99",0
"25669","7","SVcb5","8","99",0
"25670","1","SVcb6","8","99",0
"25671","2","SVcb6","8","99",0
"25672","3","SVcb6","8","99",0
"25673","4","SVcb6","8","99",0
"25674","5","SVcb6","8","99",0
"25675","6","SVcb6","8","99",0
"25676","7","SVcb6","8","99",0
"25677","1","SVcb7","8","99",0
"25678","2","SVcb7","8","99",0
"25679","3","SVcb7","8","99",0
"25680","4","SVcb7","8","99",0
"25681","5","SVcb7","8","99",0
"25682","6","SVcb7","8","99",0
"25683","7","SVcb7","8","99",0
"25684","1","SVcb8","8","99",0
"25685","2","SVcb8","8","99",0
"25686","3","SVcb8","8","99",0
"25687","4","SVcb8","8","99",0
"25688","5","SVcb8","8","99",0
"25689","6","SVcb8","8","99",0
"25690","7","SVcb8","8","99",0
"25691","1","SVcb9","8","99",0
"25692","2","SVcb9","8","99",0
"25693","3","SVcb9","8","99",0
"25694","4","SVcb9","8","99",0
"25695","5","SVcb9","8","99",0
"25696","6","SVcb9","8","99",0
"25697","7","SVcb9","8","99",0
"25698","1","SVk1","8","99",0
"25699","2","SVk1","8","99",0
"25700","3","SVk1","8","99",0
"25701","4","SVk1","8","99",0
"25702","5","SVk1","8","99",0
"25703","6","SVk1","8","99",0
"25704","7","SVk1","8","99",0
"25705","1","SVk10","8","99",0
"25706","2","SVk10","8","99",0
"25707","3","SVk10","8","99",0
"25708","4","SVk10","8","99",0
"25709","5","SVk10","8","99",0
"25710","6","SVk10","8","99",0
"25711","7","SVk10","8","99",0
"25712","1","SVk11","8","99",0
"25713","2","SVk11","8","99",0
"25714","3","SVk11","8","99",0
"25715","4","SVk11","8","99",0
"25716","5","SVk11","8","99",0
"25717","6","SVk11","8","99",0
"25718","7","SVk11","8","99",0
"25719","1","SVk12","8","99",0
"25720","2","SVk12","8","99",0
"25721","3","SVk12","8","99",0
"25722","4","SVk12","8","99",0
"25723","5","SVk12","8","99",0
"25724","6","SVk12","8","99",0
"25725","7","SVk12","8","99",0
"25726","1","SVk13","8","99",0
"25727","2","SVk13","8","99",0
"25728","3","SVk13","8","99",0
"25729","4","SVk13","8","99",0
"25730","5","SVk13","8","99",0
"25731","6","SVk13","8","99",0
"25732","7","SVk13","8","99",0
"25733","1","SVk14","8","99",0
"25734","2","SVk14","8","99",0
"25735","3","SVk14","8","99",0
"25736","4","SVk14","8","99",0
"25737","5","SVk14","8","99",0
"25738","6","SVk14","8","99",0
"25739","7","SVk14","8","99",0
"25740","1","SVk15","8","99",0
"25741","2","SVk15","8","99",0
"25742","3","SVk15","8","99",0
"25743","4","SVk15","8","99",0
"25744","5","SVk15","8","99",0
"25745","6","SVk15","8","99",0
"25746","7","SVk15","8","99",0
"25747","1","SVk16","8","99",0
"25748","2","SVk16","8","99",0
"25749","3","SVk16","8","99",0
"25750","4","SVk16","8","99",0
"25751","5","SVk16","8","99",0
"25752","6","SVk16","8","99",0
"25753","7","SVk16","8","99",0
"25754","1","SVk17","8","99",0
"25755","2","SVk17","8","99",0
"25756","3","SVk17","8","99",0
"25757","4","SVk17","8","99",0
"25758","5","SVk17","8","99",0
"25759","6","SVk17","8","99",0
"25760","7","SVk17","8","99",0
"25761","1","SVk18","8","99",0
"25762","2","SVk18","8","99",0
"25763","3","SVk18","8","99",0
"25764","4","SVk18","8","99",0
"25765","5","SVk18","8","99",0
"25766","6","SVk18","8","99",0
"25767","7","SVk18","8","99",0
"25768","1","SVk2","8","99",0
"25769","2","SVk2","8","99",0
"25770","3","SVk2","8","99",0
"25771","4","SVk2","8","99",0
"25772","5","SVk2","8","99",0
"25773","6","SVk2","8","99",0
"25774","7","SVk2","8","99",0
"25775","1","SVk3","8","99",0
"25776","2","SVk3","8","99",0
"25777","3","SVk3","8","99",0
"25778","4","SVk3","8","99",0
"25779","5","SVk3","8","99",0
"25780","6","SVk3","8","99",0
"25781","7","SVk3","8","99",0
"25782","1","SVk4","8","99",0
"25783","2","SVk4","8","99",0
"25784","3","SVk4","8","99",0
"25785","4","SVk4","8","99",0
"25786","5","SVk4","8","99",0
"25787","6","SVk4","8","99",0
"25788","7","SVk4","8","99",0
"25789","1","SVk5","8","99",0
"25790","2","SVk5","8","99",0
"25791","3","SVk5","8","99",0
"25792","4","SVk5","8","99",0
"25793","5","SVk5","8","99",0
"25794","6","SVk5","8","99",0
"25795","7","SVk5","8","99",0
"25796","1","SVk6","8","99",0
"25797","2","SVk6","8","99",0
"25798","3","SVk6","8","99",0
"25799","4","SVk6","8","99",0
"25800","5","SVk6","8","99",0
"25801","6","SVk6","8","99",0
"25802","7","SVk6","8","99",0
"25803","1","SVk7","8","99",0
"25804","2","SVk7","8","99",0
"25805","3","SVk7","8","99",0
"25806","4","SVk7","8","99",0
"25807","5","SVk7","8","99",0
"25808","6","SVk7","8","99",0
"25809","7","SVk7","8","99",0
"25810","1","SVk8","8","99",0
"25811","2","SVk8","8","99",0
"25812","3","SVk8","8","99",0
"25813","4","SVk8","8","99",0
"25814","5","SVk8","8","99",0
"25815","6","SVk8","8","99",0
"25816","7","SVk8","8","99",0
"25817","1","SVk9","8","99",0
"25818","2","SVk9","8","99",0
"25819","3","SVk9","8","99",0
"25820","4","SVk9","8","99",0
"25821","5","SVk9","8","99",0
"25822","6","SVk9","8","99",0
"25823","7","SVk9","8","99",0
"25824","1","SVkd1","8","99",0
"25825","2","SVkd1","8","99",0
"25826","3","SVkd1","8","99",0
"25827","4","SVkd1","8","99",0
"25828","5","SVkd1","8","99",0
"25829","6","SVkd1","8","99",0
"25830","7","SVkd1","8","99",0
"25831","1","SVkd2","8","99",0
"25832","2","SVkd2","8","99",0
"25833","3","SVkd2","8","99",0
"25834","4","SVkd2","8","99",0
"25835","5","SVkd2","8","99",0
"25836","6","SVkd2","8","99",0
"25837","7","SVkd2","8","99",0
"25838","1","SVkd3","8","99",0
"25839","2","SVkd3","8","99",0
"25840","3","SVkd3","8","99",0
"25841","4","SVkd3","8","99",0
"25842","5","SVkd3","8","99",0
"25843","6","SVkd3","8","99",0
"25844","7","SVkd3","8","99",0
"25845","1","SVkd4","8","99",0
"25846","2","SVkd4","8","99",0
"25847","3","SVkd4","8","99",0
"25848","4","SVkd4","8","99",0
"25849","5","SVkd4","8","99",0
"25850","6","SVkd4","8","99",0
"25851","7","SVkd4","8","99",0
"25852","1","SVl1","8","99",0
"25853","2","SVl1","8","99",0
"25854","3","SVl1","8","99",0
"25855","4","SVl1","8","99",0
"25856","5","SVl1","8","99",0
"25857","6","SVl1","8","99",0
"25858","7","SVl1","8","99",0
"25859","1","SVl10","8","99",0
"25860","2","SVl10","8","99",0
"25861","3","SVl10","8","99",0
"25862","4","SVl10","8","99",0
"25863","5","SVl10","8","99",0
"25864","6","SVl10","8","99",0
"25865","7","SVl10","8","99",0
"25866","1","SVl11","8","99",0
"25867","2","SVl11","8","99",0
"25868","3","SVl11","8","99",0
"25869","4","SVl11","8","99",0
"25870","5","SVl11","8","99",0
"25871","6","SVl11","8","99",0
"25872","7","SVl11","8","99",0
"25873","1","SVl12","8","99",0
"25874","2","SVl12","8","99",0
"25875","3","SVl12","8","99",0
"25876","4","SVl12","8","99",0
"25877","5","SVl12","8","99",0
"25878","6","SVl12","8","99",0
"25879","7","SVl12","8","99",0
"25880","1","SVl13","8","99",0
"25881","2","SVl13","8","99",0
"25882","3","SVl13","8","99",0
"25883","4","SVl13","8","99",0
"25884","5","SVl13","8","99",0
"25885","6","SVl13","8","99",0
"25886","7","SVl13","8","99",0
"25887","1","SVl14","8","99",0
"25888","2","SVl14","8","99",0
"25889","3","SVl14","8","99",0
"25890","4","SVl14","8","99",0
"25891","5","SVl14","8","99",0
"25892","6","SVl14","8","99",0
"25893","7","SVl14","8","99",0
"25894","1","SVl15","8","99",0
"25895","2","SVl15","8","99",0
"25896","3","SVl15","8","99",0
"25897","4","SVl15","8","99",0
"25898","5","SVl15","8","99",0
"25899","6","SVl15","8","99",0
"25900","7","SVl15","8","99",0
"25901","1","SVl16","8","99",0
"25902","2","SVl16","8","99",0
"25903","3","SVl16","8","99",0
"25904","4","SVl16","8","99",0
"25905","5","SVl16","8","99",0
"25906","6","SVl16","8","99",0
"25907","7","SVl16","8","99",0
"25908","1","SVl17","8","99",0
"25909","2","SVl17","8","99",0
"25910","3","SVl17","8","99",0
"25911","4","SVl17","8","99",0
"25912","5","SVl17","8","99",0
"25913","6","SVl17","8","99",0
"25914","7","SVl17","8","99",0
"25915","1","SVl18","8","99",0
"25916","2","SVl18","8","99",0
"25917","3","SVl18","8","99",0
"25918","4","SVl18","8","99",0
"25919","5","SVl18","8","99",0
"25920","6","SVl18","8","99",0
"25921","7","SVl18","8","99",0
